0.04,0.44,0.52,0.06,0.04,0.9,0.3096
0.04,0.44,0.52,0.06,0.06,0.88,0.276
0.04,0.44,0.52,0.06,0.08,0.86,0.244
0.04,0.44,0.52,0.06,0.1,0.84,0.2136
0.04,0.44,0.52,0.06,0.12,0.82,0.1848
0.04,0.44,0.52,0.06,0.14,0.8,0.1576
0.04,0.44,0.52,0.06,0.16,0.78,0.132
0.04,0.44,0.52,0.06,0.18,0.76,0.108
0.04,0.44,0.52,0.06,0.2,0.74,0.0856000000000001
0.04,0.44,0.52,0.06,0.22,0.72,0.0648
0.04,0.44,0.52,0.06,0.24,0.7,0.0455999999999999
0.04,0.44,0.52,0.06,0.26,0.68,0.0279999999999998
0.04,0.44,0.52,0.06,0.28,0.66,0.0119999999999998
0.04,0.44,0.52,0.06,0.66,0.28,0.012
0.04,0.44,0.52,0.06,0.68,0.26,0.028
0.04,0.44,0.52,0.06,0.7,0.24,0.0456000000000001
0.04,0.44,0.52,0.06,0.72,0.22,0.0648
0.04,0.44,0.52,0.06,0.74,0.2,0.0856000000000001
0.04,0.44,0.52,0.06,0.76,0.18,0.108
0.04,0.44,0.52,0.06,0.78,0.16,0.132
0.04,0.44,0.52,0.06,0.8,0.14,0.1576
0.04,0.44,0.52,0.06,0.82,0.12,0.1848
0.04,0.44,0.52,0.06,0.84,0.1,0.2136
0.04,0.44,0.52,0.06,0.86,0.08,0.244
0.04,0.44,0.52,0.06,0.88,0.0599999999999999,0.276
0.04,0.44,0.52,0.06,0.9,0.0399999999999999,0.3096
0.04,0.44,0.52,0.06,0.92,0.0199999999999999,0.3448
0.04,0.46,0.5,0.06,0.02,0.92,0.3472
0.04,0.46,0.5,0.06,0.04,0.9,0.312
0.04,0.46,0.5,0.06,0.06,0.88,0.2784
0.04,0.46,0.5,0.06,0.08,0.86,0.2464
0.04,0.46,0.5,0.06,0.1,0.84,0.216
0.04,0.46,0.5,0.06,0.12,0.82,0.1872
0.04,0.46,0.5,0.06,0.14,0.8,0.16
0.04,0.46,0.5,0.06,0.16,0.78,0.1344
0.04,0.46,0.5,0.06,0.18,0.76,0.1104
0.04,0.46,0.5,0.06,0.2,0.74,0.0880000000000001
0.04,0.46,0.5,0.06,0.22,0.72,0.0671999999999999
0.04,0.46,0.5,0.06,0.24,0.7,0.0479999999999998
0.04,0.46,0.5,0.06,0.26,0.68,0.0303999999999998
0.04,0.46,0.5,0.06,0.28,0.66,0.0143999999999997
0.04,0.46,0.5,0.06,0.66,0.28,0.0144
0.04,0.46,0.5,0.06,0.68,0.26,0.0304
0.04,0.46,0.5,0.06,0.7,0.24,0.048
0.04,0.46,0.5,0.06,0.72,0.22,0.0671999999999999
0.04,0.46,0.5,0.06,0.74,0.2,0.0880000000000001
0.04,0.46,0.5,0.06,0.76,0.18,0.1104
0.04,0.46,0.5,0.06,0.78,0.16,0.1344
0.04,0.46,0.5,0.06,0.8,0.14,0.16
0.04,0.46,0.5,0.06,0.82,0.12,0.1872
0.04,0.46,0.5,0.06,0.84,0.1,0.216
0.04,0.46,0.5,0.06,0.86,0.08,0.2464
0.04,0.46,0.5,0.06,0.88,0.0599999999999999,0.2784
0.04,0.46,0.5,0.06,0.9,0.0399999999999999,0.312
0.04,0.46,0.5,0.06,0.92,0.0199999999999999,0.3472
0.04,0.48,0.48,0.06,0.02,0.92,0.348
0.04,0.48,0.48,0.06,0.04,0.9,0.3128
0.04,0.48,0.48,0.06,0.06,0.88,0.2792
0.04,0.48,0.48,0.06,0.08,0.86,0.2472
0.04,0.48,0.48,0.06,0.1,0.84,0.2168
0.04,0.48,0.48,0.06,0.12,0.82,0.188
0.04,0.48,0.48,0.06,0.14,0.8,0.1608
0.04,0.48,0.48,0.06,0.16,0.78,0.1352
0.04,0.48,0.48,0.06,0.18,0.76,0.1112
0.04,0.48,0.48,0.06,0.2,0.74,0.0888000000000002
0.04,0.48,0.48,0.06,0.22,0.72,0.0680000000000001
0.04,0.48,0.48,0.06,0.24,0.7,0.0488
0.04,0.48,0.48,0.06,0.26,0.68,0.0311999999999999
0.04,0.48,0.48,0.06,0.28,0.66,0.0151999999999999
0.04,0.48,0.48,0.06,0.3,0.64,0.000799999999999912
0.04,0.48,0.48,0.06,0.64,0.3,0.000799999999999912
0.04,0.48,0.48,0.06,0.66,0.28,0.0152000000000001
0.04,0.48,0.48,0.06,0.68,0.26,0.0312000000000001
0.04,0.48,0.48,0.06,0.7,0.24,0.0488000000000002
0.04,0.48,0.48,0.06,0.72,0.22,0.0680000000000001
0.04,0.48,0.48,0.06,0.74,0.2,0.0888000000000002
0.04,0.48,0.48,0.06,0.76,0.18,0.1112
0.04,0.48,0.48,0.06,0.78,0.16,0.1352
0.04,0.48,0.48,0.06,0.8,0.14,0.1608
0.04,0.48,0.48,0.06,0.82,0.12,0.188
0.04,0.48,0.48,0.06,0.84,0.1,0.2168
0.04,0.48,0.48,0.06,0.86,0.08,0.2472
0.04,0.48,0.48,0.06,0.88,0.0599999999999999,0.2792
0.04,0.48,0.48,0.06,0.9,0.0399999999999999,0.3128
0.04,0.48,0.48,0.06,0.92,0.0199999999999999,0.348
0.04,0.5,0.46,0.06,0.02,0.92,0.3472
0.04,0.5,0.46,0.06,0.04,0.9,0.312
0.04,0.5,0.46,0.06,0.06,0.88,0.2784
0.04,0.5,0.46,0.06,0.08,0.86,0.2464
0.04,0.5,0.46,0.06,0.1,0.84,0.216
0.04,0.5,0.46,0.06,0.12,0.82,0.1872
0.04,0.5,0.46,0.06,0.14,0.8,0.16
0.04,0.5,0.46,0.06,0.16,0.78,0.1344
0.04,0.5,0.46,0.06,0.18,0.76,0.1104
0.04,0.5,0.46,0.06,0.2,0.74,0.0880000000000001
0.04,0.5,0.46,0.06,0.22,0.72,0.0671999999999999
0.04,0.5,0.46,0.06,0.24,0.7,0.0479999999999998
0.04,0.5,0.46,0.06,0.26,0.68,0.0303999999999998
0.04,0.5,0.46,0.06,0.28,0.66,0.0143999999999997
0.04,0.5,0.46,0.06,0.66,0.28,0.0144
0.04,0.5,0.46,0.06,0.68,0.26,0.0304
0.04,0.5,0.46,0.06,0.7,0.24,0.048
0.04,0.5,0.46,0.06,0.72,0.22,0.0671999999999999
0.04,0.5,0.46,0.06,0.74,0.2,0.0880000000000001
0.04,0.5,0.46,0.06,0.76,0.18,0.1104
0.04,0.5,0.46,0.06,0.78,0.16,0.1344
0.04,0.5,0.46,0.06,0.8,0.14,0.16
0.04,0.5,0.46,0.06,0.82,0.12,0.1872
0.04,0.5,0.46,0.06,0.84,0.1,0.216
0.04,0.5,0.46,0.06,0.86,0.08,0.2464
0.04,0.5,0.46,0.06,0.88,0.0599999999999999,0.2784
0.04,0.5,0.46,0.06,0.9,0.0399999999999999,0.312
0.04,0.5,0.46,0.06,0.92,0.0199999999999999,0.3472
0.04,0.52,0.44,0.06,0.02,0.92,0.3448
0.04,0.52,0.44,0.06,0.04,0.9,0.3096
0.04,0.52,0.44,0.06,0.06,0.88,0.276
0.04,0.52,0.44,0.06,0.08,0.86,0.244
0.04,0.52,0.44,0.06,0.1,0.84,0.2136
0.04,0.52,0.44,0.06,0.12,0.82,0.1848
0.04,0.52,0.44,0.06,0.14,0.8,0.1576
0.04,0.52,0.44,0.06,0.16,0.78,0.132
0.04,0.52,0.44,0.06,0.18,0.76,0.108
0.04,0.52,0.44,0.06,0.2,0.74,0.0856000000000001
0.04,0.52,0.44,0.06,0.22,0.72,0.0648
0.04,0.52,0.44,0.06,0.24,0.7,0.0455999999999999
0.04,0.52,0.44,0.06,0.26,0.68,0.0279999999999998
0.04,0.52,0.44,0.06,0.28,0.66,0.0119999999999998
0.04,0.52,0.44,0.06,0.66,0.28,0.012
0.04,0.52,0.44,0.06,0.68,0.26,0.028
0.04,0.52,0.44,0.06,0.7,0.24,0.0456000000000001
0.04,0.52,0.44,0.06,0.72,0.22,0.0648
0.04,0.52,0.44,0.06,0.74,0.2,0.0856000000000001
0.04,0.52,0.44,0.06,0.76,0.18,0.108
0.04,0.52,0.44,0.06,0.78,0.16,0.132
0.04,0.52,0.44,0.06,0.8,0.14,0.1576
0.04,0.52,0.44,0.06,0.82,0.12,0.1848
0.04,0.52,0.44,0.06,0.84,0.1,0.2136
0.04,0.52,0.44,0.06,0.86,0.08,0.244
0.04,0.52,0.44,0.06,0.88,0.0599999999999999,0.276
0.04,0.52,0.44,0.06,0.9,0.0399999999999999,0.3096
0.04,0.52,0.44,0.06,0.92,0.0199999999999999,0.3448
0.04,0.54,0.42,0.06,0.02,0.92,0.3408
0.04,0.54,0.42,0.06,0.04,0.9,0.3056
0.04,0.54,0.42,0.06,0.06,0.88,0.272
0.04,0.54,0.42,0.06,0.08,0.86,0.24
